MetNum_that_touches 	 number_of_touchPoints 	 total_touching_volume 	 total_touching_surface_area/2
48799 	 2 	 39933.1189 	 5411.2363
48815 	 11 	 3321.3232 	 1070.0781
48841 	 58 	 322824.894 	 47313.1795
48869 	 1 	 2742.0227 	 588.9761
48881 	 4 	 73378.0714 	 8894.2487
48982 	 3 	 3746.1436 	 950.4281
49015 	 2 	 5252.3251 	 1109.7131
49022 	 2 	 5290.9451 	 1167.2748
49024 	 23 	 8187.448 	 2458.4572
49033 	 1 	 25875.4252 	 3383.0544
49061 	 5 	 40280.6992 	 7191.4913
49078 	 3 	 9423.2892 	 1744.0873
49177 	 5 	 2664.7826 	 795.9293
49179 	 5 	 2819.2627 	 691.5857
49211 	 2 	 656.5406 	 207.3058
49229 	 99 	 225386.539 	 45148.8136
49232 	 1 	 3398.5633 	 777.4816
49266 	 46 	 112654.65 	 19761.2666
49308 	 4 	 2471.6824 	 668.9377
49349 	 2 	 9655.0094 	 1693.088
49350 	 4 	 6797.1266 	 1637.873
49369 	 1 	 3282.7032 	 740.2708
49386 	 1 	 540.6805 	 178.0231
49396 	 28 	 148455.424 	 22243.7532
49422 	 111 	 235968.43 	 47182.4177
49504 	 5 	 1428.9414 	 381.5204
49505 	 2 	 10852.2306 	 1533.5567
49506 	 4 	 1467.5614 	 467.1504
49514 	 1 	 6295.0661 	 1228.2985
49517 	 1 	 3244.0832 	 643.0258
49531 	 8 	 1351.7013 	 521.7351
49536 	 2 	 77.2401 	 34.5843
49547 	 1 	 115.8601 	 46.873
49563 	 4 	 19618.9791 	 3899.5037
49597 	 12 	 12126.6918 	 3448.0037
49651 	 5 	 5870.2457 	 1321.9106
49653 	 4 	 13130.8128 	 2474.3582
49693 	 1 	 193.1002 	 71.9234
49702 	 14 	 264740.358 	 34934.3444
49719 	 1 	 4248.2041 	 825.3895
49731 	 201 	 264817.598 	 65677.9439
49755 	 31 	 73300.8313 	 14478.3892
49775 	 2 	 4866.1247 	 828.1395
49779 	 2 	 1119.9811 	 292.2896
49793 	 1 	 424.8204 	 149.1851
49829 	 4 	 424.8204 	 169.7833
49834 	 1 	 15139.0547 	 2849.3099
49840 	 7 	 23056.1624 	 4477.4868
49878 	 31 	 139456.956 	 22606.0454
49886 	 8 	 228128.562 	 30342.6768
49897 	 3 	 38890.3778 	 5073.464
49907 	 1 	 3784.7637 	 757.9724
49923 	 25 	 67314.7255 	 11981.3381
49932 	 3 	 617.9206 	 218.7365
49934 	 1 	 6217.8261 	 1213.0222
49966 	 2 	 2703.4026 	 814.0609
49999 	 9 	 17031.4366 	 4148.0314
50027 	 2 	 17881.0774 	 2808.2925
50049 	 5 	 25180.2645 	 4466.187
50058 	 7 	 8341.9281 	 2032.8023
50062 	 1 	 308.9603 	 98.7057
50080 	 4 	 1197.2212 	 375.1438
50093 	 415 	 492366.859 	 111429.448
50140 	 54 	 81217.939 	 16990.2068
50150 	 1 	 6488.1663 	 1234.7514
50177 	 1 	 463.4405 	 148.8623
50187 	 1 	 11624.6313 	 1900.47
50210 	 1 	 2124.1021 	 660.8324
50212 	 97 	 428759.657 	 73788.8214
50225 	 1 	 26686.446 	 3071.8995
50247 	 89 	 551069.316 	 82640.3027
50268 	 243 	 174717.05 	 46112.182
50299 	 1 	 7839.8676 	 1170.7813
50345 	 1 	 27265.7465 	 2953.2024
50379 	 9 	 15679.7353 	 3734.0062
50419 	 1 	 154.4802 	 60.0395
50423 	 6 	 1351.7013 	 487.5449
50449 	 1 	 231.7202 	 88.2933
50455 	 8 	 13130.8128 	 2901.7571
50463 	 7 	 69863.648 	 12981.7639
50506 	 9 	 5754.3856 	 1662.0627
50551 	 12 	 5290.9451 	 1428.2722
50557 	 49 	 213375.708 	 36729.3864
50558 	 3 	 34487.6936 	 5981.7891
50566 	 4 	 7415.0472 	 1491.5906
50581 	 3 	 6140.586 	 1060.434
50591 	 1 	 35144.2342 	 4649.0916
50611 	 1 	 6835.7467 	 1148.6802
50620 	 4 	 11045.3307 	 1689.8357
50637 	 7 	 35723.5348 	 5473.6812
50690 	 1 	 53257.0318 	 6463.5677
50712 	 43 	 79866.2377 	 17930.188
50745 	 3 	 2626.1626 	 646.1068
50746 	 1 	 6217.8261 	 1262.2491
50773 	 1 	 10388.7901 	 1441.2716
50774 	 3 	 10157.0699 	 2034.2882
50779 	 7 	 46189.565 	 7730.7099
50788 	 1 	 27072.6463 	 3335.967
50789 	 1 	 4209.5841 	 741.0751
50814 	 352 	 613247.577 	 130435.53
50817 	 2 	 2046.862 	 596.856
50838 	 118 	 341516.992 	 64983.9515
50881 	 1 	 2548.9225 	 647.5261
51021 	 138 	 364186.954 	 71941.7072
51043 	 7 	 37500.0565 	 5508.7279
51047 	 9 	 85890.9636 	 11363.5587
51093 	 8 	 17263.1568 	 4197.9441
51094 	 1 	 1004.121 	 333.9772
51119 	 1 	 14173.5538 	 2316.4093
51191 	 4 	 386.2004 	 157.376
51198 	 91 	 30046.3892 	 9313.9648
5093 	 2 	 8380.5482 	 1736.9726
5127 	 10 	 1081.3611 	 435.9983
5164 	 2 	 1235.8412 	 331.3376
5214 	 3 	 93653.5911 	 13180.761
5250 	 1 	 1158.6011 	 365.1671
5259 	 4 	 24021.6634 	 4158.4138
5334 	 2 	 1274.4612 	 378.336
5337 	 5 	 47966.0867 	 6604.3113
5343 	 1 	 347.5803 	 127.9523
5362 	 1 	 51094.3097 	 4988.7658
5400 	 6 	 3514.4234 	 922.9152
5405 	 3 	 6449.5463 	 1360.0653
5415 	 10 	 134783.931 	 16770.1536
5434 	 195 	 1052164.3 	 182395.359
5459 	 16 	 207968.902 	 26820.4888
5461 	 2 	 2548.9225 	 720.5543
5484 	 1 	 6372.3062 	 1061.9664
5487 	 12 	 21858.9413 	 3817.7374
5525 	 2 	 30818.79 	 4054.1111
5540 	 46 	 115242.192 	 19485.2637
5561 	 7 	 40898.6198 	 6797.9996
5569 	 30 	 195147.05 	 31448.3413
5604 	 2 	 23983.0433 	 3064.5321
5605 	 2 	 6024.7259 	 1202.9593
51240 	 2 	 18074.1776 	 2939.784
51241 	 663 	 949743.964 	 213414.937
51248 	 1 	 13130.8128 	 1959.1111
51291 	 3 	 13903.2135 	 2008.6518
51298 	 1 	 11972.2117 	 1817.9691
51317 	 1 	 38.62 	 17.2921
51337 	 4 	 1544.8015 	 481.1058
51373 	 21 	 141387.958 	 21112.9994
51422 	 2 	 308.9603 	 126.2056
51426 	 2 	 1583.4215 	 416.5823
51436 	 2 	 16761.0963 	 2720.67
51438 	 4 	 1274.4612 	 468.7811
51459 	 3 	 965.5009 	 338.9788
51461 	 99 	 95352.8728 	 21724.8605
51462 	 1 	 24716.8241 	 3132.1104
51465 	 5 	 27999.5273 	 4584.6796
51466 	 1 	 1892.3818 	 433.6348
51468 	 16 	 54879.0734 	 8401.0174
51479 	 18 	 29544.3288 	 6230.6969
51492 	 1 	 965.5009 	 315.2207
51520 	 1 	 10311.55 	 2061.9144
51549 	 2 	 3784.7637 	 791.2325
51572 	 3 	 154.4802 	 67.5076
51576 	 1 	 14636.9942 	 2801.4189
51577 	 31 	 50206.0489 	 11161.2893
51616 	 2 	 2085.482 	 502.1786
51620 	 5 	 50901.2095 	 7134.6666
51632 	 2 	 29969.1492 	 3725.5394
51640 	 2 	 656.5406 	 205.9467
51641 	 1 	 12512.8922 	 2056.566
51677 	 9 	 2278.5822 	 772.1433
51709 	 67 	 68859.527 	 17382.9388
51711 	 1 	 11470.1512 	 1949.1528
51726 	 1 	 14521.1341 	 1694.44
51740 	 3 	 3900.6238 	 895.6652
51780 	 16 	 32518.0716 	 5690.0297
51808 	 1 	 4981.9848 	 1028.4265
51817 	 1 	 9500.5292 	 1442.8541
51848 	 1 	 8689.5085 	 1510.4305
51918 	 3 	 1081.3611 	 380.3934
51931 	 1 	 6951.6068 	 1029.922
51953 	 2 	 16992.8165 	 3016.0197
51974 	 11 	 14945.9545 	 3232.779
51977 	 1 	 579.3006 	 204.7825
51982 	 16 	 62603.0809 	 10221.2323
52034 	 1 	 1081.3611 	 356.7545
52036 	 12 	 15023.1946 	 3494.6388
52041 	 3 	 16413.516 	 3302.3079
52043 	 4 	 38156.5971 	 4669.6655
52049 	 2 	 9230.189 	 1821.2669
52060 	 27 	 69091.2472 	 13023.8895
52066 	 43 	 35221.4743 	 7762.8512
52083 	 1 	 1776.5217 	 455.8765
52143 	 51 	 172090.887 	 32893.4924
52149 	 1 	 46923.3457 	 6064.0409
52194 	 1 	 18074.1776 	 2432.0647
52197 	 1 	 77.2401 	 33.2633
52213 	 59 	 67971.2662 	 16723.2915
52238 	 8 	 2471.6824 	 687.5704
52267 	 3 	 6835.7467 	 1671.322
52272 	 51 	 18614.8581 	 5663.171
52276 	 7 	 33097.3722 	 5178.6456
52295 	 1 	 6140.586 	 1257.945
52330 	 3 	 811.0208 	 296.0152
52333 	 26 	 173210.869 	 23988.8256
52344 	 1 	 1776.5217 	 509.2591
52356 	 4 	 2046.862 	 555.4117
52367 	 4 	 154.4802 	 69.1686
52395 	 2 	 2317.2023 	 728.9778
52401 	 1 	 11431.5311 	 1630.2078
52416 	 4 	 8998.4688 	 1878.2888
52430 	 4 	 30007.7692 	 3710.3163
52459 	 2 	 1467.5614 	 456.6472
52462 	 1 	 193.1002 	 72.5174
52464 	 1 	 4016.4839 	 690.9885
52495 	 1 	 3977.8639 	 876.3299
52536 	 5 	 14482.5141 	 3171.8189
52569 	 1 	 12899.0926 	 1993.0549
52593 	 53 	 207157.882 	 38583.4894
52610 	 18 	 35144.2342 	 5837.7997
52644 	 4 	 28269.8675 	 4288.2825
52652 	 3 	 56771.4553 	 5500.9902
52657 	 31 	 34912.514 	 8377.9741
52674 	 3 	 22824.4422 	 4164.2743
52699 	 1 	 38.62 	 17.2921
52704 	 62 	 89521.2471 	 20246.4328
52712 	 1 	 2664.7826 	 642.9589
52717 	 3 	 11547.3912 	 1990.5397
52738 	 1 	 965.5009 	 271.725
52775 	 2 	 2008.242 	 639.9017
52778 	 1 	 12590.1323 	 2333.1471
52823 	 2 	 8457.7882 	 1873.4446
52831 	 1 	 1699.2817 	 466.4804
52833 	 56 	 189431.284 	 32651.8555
52837 	 44 	 45339.9241 	 11183.8915
52845 	 1 	 8959.8487 	 1267.4505
52863 	 1 	 9230.189 	 1414.4941
52865 	 3 	 19773.4592 	 3287.4925
52881 	 2 	 39662.7786 	 4874.6408
52895 	 2 	 19812.0793 	 2537.9184
52933 	 6 	 10002.5897 	 2074.1872
52943 	 1 	 4673.0245 	 995.914
52992 	 8 	 3205.4631 	 1132.1324
52993 	 4 	 3823.3837 	 937.0928
52994 	 2 	 270.3403 	 104.3293
53027 	 101 	 223571.398 	 44796.5285
53045 	 13 	 7878.4877 	 2203.5512
53069 	 10 	 21125.1606 	 4795.2686
53079 	 38 	 18421.7579 	 5405.4924
53100 	 2 	 2742.0227 	 825.7222
53110 	 1 	 424.8204 	 141.7931
53131 	 1 	 463.4405 	 154.0757
53144 	 75 	 442778.731 	 70917.4138
53149 	 1 	 4595.7845 	 1241.757
53276 	 1 	 30780.17 	 4645.2093
53293 	 2 	 4750.2646 	 1209.8776
53668 	 4 	 6256.4461 	 1223.5833
53681 	 12 	 2742.0227 	 1044.4071
53696 	 1 	 4325.4442 	 863.4736
53800 	 1 	 2239.9622 	 577.0365
53824 	 4 	 926.8809 	 322.1885
53867 	 4 	 888.2609 	 294.9959
53873 	 5 	 1119.9811 	 397.4338
53940 	 2 	 2742.0227 	 566.1223
53948 	 1 	 21009.3004 	 2834.9047
53985 	 5 	 965.5009 	 339.3831
53994 	 1 	 579.3006 	 223.4704
54007 	 21 	 34333.2134 	 6121.6349
54030 	 7 	 1506.1815 	 509.9054
54107 	 12 	 49858.4685 	 7691.6124
54118 	 2 	 18653.4782 	 2683.4193
54129 	 3 	 926.8809 	 292.73
54143 	 2 	 64495.4628 	 7681.3673
54145 	 3 	 27613.3269 	 3997.7377
54244 	 3 	 31822.911 	 5070.5002
54245 	 2 	 2703.4026 	 762.9374
54270 	 1 	 10002.5897 	 1309.2005
54271 	 1 	 5213.7051 	 1097.9788
54441 	 2 	 270.3403 	 102.6096
54516 	 50 	 24021.6634 	 6817.4156
54530 	 2 	 733.7807 	 268.2247
54536 	 4 	 5522.6654 	 1255.6198
54541 	 5 	 24292.0036 	 4701.1141
54582 	 245 	 847555.345 	 148510.117
54589 	 1 	 12397.0321 	 1825.9259
54594 	 2 	 7839.8676 	 1343.1114
54609 	 1 	 5097.845 	 833.2582
54615 	 1 	 22669.9621 	 2903.2781
54645 	 3 	 11006.7107 	 2425.1736
54665 	 6 	 1544.8015 	 548.4407
54666 	 1 	 8341.9281 	 1537.8999
54683 	 8 	 40821.3797 	 5021.4864
54713 	 7 	 6835.7467 	 1875.4179
54715 	 1 	 6912.9867 	 1130.7354
54755 	 2 	 308.9603 	 124.6034
54767 	 2 	 3050.983 	 774.7745
54780 	 39 	 105780.283 	 21124.0557
54822 	 10 	 1737.9017 	 650.3228
54823 	 2 	 888.2609 	 308.0124
54869 	 45 	 170159.886 	 27043.4287
54875 	 1 	 4441.3043 	 1223.9832
54887 	 1 	 4750.2646 	 776.8858
54919 	 1 	 5638.5255 	 1052.0299
54943 	 3 	 1042.741 	 354.6966
54951 	 32 	 17417.637 	 4933.0336
54981 	 4 	 463.4405 	 183.5051
55005 	 2 	 424.8204 	 156.9063
55017 	 1 	 2548.9225 	 649.8686
55018 	 6 	 46961.9657 	 7761.9449
55084 	 1 	 6758.5066 	 1098.3984
55130 	 3 	 2780.6427 	 821.008
55134 	 285 	 192443.647 	 52155.5618
55243 	 2 	 5831.6257 	 1220.6025
55260 	 136 	 82222.06 	 22338.0861
55296 	 69 	 68125.7463 	 15910.0323
55335 	 1 	 2973.7429 	 778.9483
55415 	 1 	 37538.6765 	 5591.2509
55473 	 8 	 1544.8015 	 588.6395
55554 	 180 	 88130.9258 	 24669.0991
55628 	 1 	 77.2401 	 32.9233
55679 	 35 	 45030.9638 	 10220.3474
55707 	 5 	 926.8809 	 363.8898
55774 	 1 	 2355.8223 	 771.0494
55861 	 1 	 193.1002 	 76.9711
55895 	 2 	 24987.1643 	 3132.1808
56079 	 1 	 888.2609 	 285.4613
56093 	 1 	 1390.3214 	 368.413
5683 	 3 	 1853.7618 	 571.6335
5727 	 1 	 11663.2514 	 1650.5749
5753 	 5 	 28926.4082 	 5133.2789
5760 	 2 	 10350.1701 	 1894.4466
5786 	 47 	 178733.534 	 25099.5145
5806 	 507 	 771628.351 	 153869.349
5825 	 2 	 19657.5991 	 3199.5119
5832 	 45 	 25991.2853 	 6466.4533
5835 	 25 	 106784.404 	 16213.1097
5867 	 1 	 5561.2854 	 1117.033
5883 	 7 	 51248.7899 	 8810.0847
5894 	 9 	 11624.6313 	 2541.8243
5897 	 6 	 57312.1358 	 10700.9128
5901 	 2 	 115.8601 	 50.5554
5914 	 10 	 25875.4252 	 5318.7331
5923 	 183 	 166993.043 	 44448.9152
5930 	 2 	 926.8809 	 339.8038
5949 	 1 	 115.8601 	 45.7294
5951 	 5 	 60517.5989 	 9102.6712
5976 	 1 	 18807.9583 	 2639.5305
6052 	 1 	 10311.55 	 1743.846
6117 	 65 	 100412.098 	 23826.6422
6120 	 48 	 68936.7671 	 14653.8164
6135 	 2 	 45764.7445 	 5027.1423
6175 	 45 	 273314.006 	 43505.2862
571 	 7 	 5368.1852 	 1359.8206
578 	 159 	 2029444.36 	 232317.219
580 	 3 	 2780.6427 	 709.9125
581 	 1 	 270.3403 	 101.0192
594 	 1 	 38.62 	 17.2921
598 	 12 	 54377.0129 	 9144.6579
607 	 36 	 71949.13 	 16263.511
619 	 1 	 2355.8223 	 484.7903
631 	 1 	 77.2401 	 33.2633
632 	 2 	 617.9206 	 206.9186
633 	 1 	 231.7202 	 87.5603
645 	 6 	 1815.1418 	 615.9268
658 	 141 	 126364.763 	 34779.0746
659 	 4 	 26029.9053 	 3272.7318
692 	 26 	 55496.994 	 10132.153
698 	 5 	 12010.8317 	 2057.5314
718 	 1 	 4170.9641 	 1021.6435
738 	 4 	 231.7202 	 99.8487
745 	 26 	 56114.9146 	 13599.2679
761 	 6 	 733.7807 	 277.591
775 	 1 	 154.4802 	 59.5222
813 	 1 	 8148.8279 	 1565.383
819 	 4 	 37577.2966 	 5730.5008
822 	 1 	 2626.1626 	 715.5711
827 	 2 	 4402.6843 	 887.6864
881 	 1 	 20159.6596 	 4187.6761
884 	 7 	 89830.2074 	 14579.3245
901 	 1 	 11045.3307 	 1626.1942
931 	 12 	 13903.2135 	 2803.3425
948 	 14 	 56192.1547 	 10727.4623
954 	 20 	 82067.5799 	 15214.1633
959 	 66 	 65460.9637 	 15560.7176
989 	 4 	 13323.913 	 3257.9827
992 	 1 	 38.62 	 17.2921
994 	 319 	 278566.331 	 67344.7646
1043 	 1 	 540.6805 	 190.569
1073 	 9 	 2548.9225 	 847.3308
1083 	 10 	 134204.631 	 13786.5066
1084 	 19 	 23789.9432 	 6555.6033
6195 	 6 	 208123.383 	 33201.4476
6333 	 1 	 2201.3421 	 523.3857
6430 	 57 	 93653.5911 	 18986.1836
6586 	 2 	 154.4802 	 65.2644
6598 	 142 	 154132.57 	 33605.8265
6617 	 1 	 38.62 	 17.2921
6618 	 135 	 460852.909 	 85073.6096
6690 	 21 	 89868.8275 	 16676.0705
6702 	 53 	 418486.727 	 72024.5267
6711 	 216 	 382685.952 	 71861.1265
6730 	 4 	 29660.1889 	 5008.0644
6755 	 1 	 1776.5217 	 453.9712
6781 	 228 	 482171.169 	 96840.4533
6823 	 3 	 6449.5463 	 1319.5135
6927 	 38 	 265319.658 	 34002.6034
6955 	 3 	 6372.3062 	 1443.7942
6959 	 39 	 357853.268 	 50556.4623
6962 	 6 	 44876.4837 	 8094.6002
7011 	 2 	 52330.1509 	 6806.8961
7047 	 2 	 9346.0491 	 1656.8339
7073 	 20 	 54570.1131 	 10818.2083
7179 	 7 	 48429.5271 	 8307.7389
7198 	 44 	 32363.5915 	 8994.3037
7202 	 70 	 93499.111 	 20015.0511
7211 	 3 	 8612.2684 	 1730.462
7218 	 4 	 2471.6824 	 618.2932
7245 	 6 	 21936.1813 	 4892.2448
7249 	 2 	 1660.6616 	 439.4146
7276 	 1 	 4093.724 	 706.4275
7287 	 2 	 42945.4818 	 6076.582
7314 	 2 	 6024.7259 	 1342.4053
7353 	 170 	 761162.321 	 133453.72
7370 	 1 	 4557.1644 	 1033.1485
7464 	 28 	 78977.9769 	 15323.4821
7525 	 1 	 13092.1927 	 1698.1496
7535 	 4 	 1583.4215 	 523.9835
7544 	 7 	 26570.5859 	 4496.0814
7602 	 6 	 19503.119 	 3837.6712
7647 	 1 	 38.62 	 17.2921
7649 	 3 	 2742.0227 	 878.5519
7734 	 14 	 16799.7164 	 3764.3613
7780 	 1 	 733.7807 	 247.707
7783 	 3 	 424.8204 	 174.4907
7788 	 119 	 386741.056 	 66296.4019
7789 	 12 	 31011.8902 	 6972.1096
7796 	 5 	 80097.958 	 12014.8781
7946 	 7 	 161122.797 	 19833.7828
7994 	 38 	 37924.8769 	 9161.0196
8000 	 131 	 932712.528 	 154461.308
8059 	 5 	 12860.4725 	 2472.3247
8103 	 1 	 73880.1319 	 8617.1931
8105 	 2 	 41439.3003 	 5937.0723
8115 	 11 	 11894.9716 	 2643.6218
8155 	 20 	 199163.534 	 29055.9801
8160 	 1 	 24987.1643 	 3554.7465
8236 	 1 	 3707.5236 	 813.5008
8276 	 59 	 255626.029 	 39790.139
8309 	 100 	 366851.737 	 60070.271
8365 	 1 	 48584.0073 	 4364.9617
8372 	 11 	 14945.9545 	 3407.3051
8387 	 3 	 25025.7844 	 4383.5683
8405 	 5 	 301120.433 	 23920.598
8414 	 1 	 13092.1927 	 1789.8389
8464 	 1 	 347.5803 	 122.8133
8514 	 1 	 7028.8468 	 1398.4998
8536 	 130 	 1132609.84 	 155277.412
8540 	 1 	 617.9206 	 183.1009
8546 	 17 	 129184.026 	 19478.1702
8623 	 3 	 76699.3946 	 9130.9684
8643 	 1 	 154.4802 	 59.1234
8652 	 13 	 47270.926 	 7142.3851
8742 	 1 	 4325.4442 	 797.3093
8745 	 44 	 15448.015 	 4834.4192
8814 	 1 	 47425.4062 	 4956.1875
8834 	 2 	 308.9603 	 110.5895
8889 	 1 	 617.9206 	 197.0181
8942 	 2 	 7724.0075 	 1147.5074
8975 	 4 	 11508.7712 	 2451.44
9016 	 2 	 6140.586 	 1411.3463
9020 	 56 	 82569.6404 	 17337.9566
9080 	 2 	 12126.6918 	 2256.5179
9084 	 4 	 540.6805 	 213.4908
9090 	 37 	 49240.5479 	 11368.3037
9162 	 94 	 75386.3134 	 19127.7025
9163 	 2 	 3746.1436 	 894.1013
9298 	 77 	 137216.994 	 28754.8435
9364 	 6 	 2587.5425 	 754.3109
9395 	 6 	 5908.8658 	 1550.6063
9426 	 18 	 11894.9716 	 3591.3877
9491 	 2 	 27690.5669 	 4086.149
9550 	 1 	 9075.7088 	 1213.936
9590 	 24 	 30355.3495 	 7167.0587
9600 	 8 	 19889.3194 	 4005.7522
9655 	 94 	 44335.8031 	 12796.7612
9728 	 3 	 8959.8487 	 1709.8305
9862 	 1 	 3977.8639 	 734.5851
9918 	 24 	 161470.377 	 24540.2141
9927 	 1 	 9963.9697 	 1370.6275
10058 	 1 	 12281.172 	 1808.2422
10131 	 1 	 9346.0491 	 1586.6706
